fecha|pais|operadora|ruta|tipo_aeronave|abordo|pasajeros|tripulantes|bajas|bajas_pasajeros|bajas_tripulacion|bajas_tierra
1997-04-19|Indonesia|Merpati Nusantara Airlines|Jakarta  Tanjung Pandan|Piaggio Aerospace|53|48|5|15|11|4|0
1997-04-23|Afghanistan|Military  Afghan Republican Air Force||Antonov|36|0|0|36|0|0|0
1997-05-08|China|China Southern Airlines|Chongqing  Shenzen|Boeing|74|65|9|35|33|2|0
1997-06-06|Congo|Bazair|Bunia  Kisangani|Vickers|27|20|7|27|20|7|0
1997-06-10|Mongolia|MIAT  Mongolian Airlines|Ulan Bator  Mandalgobi|Harbin Aircraft Manufacturing Corporation|12|10|2|7|7|0|0
1997-07-03|India|Elbee Airlines|Mumbai  Banglaor|Fokker|2|0|2|2|0|2|0
1997-07-06|Colombia|Military  Colombian Army||other|29|25|4|25|21|4|0
1997-07-09|Brazil|TAM Brazil|Sao Jose dos Campos  Congonhas|Fokker|60|55|5|1|1|0|0
1997-07-11|Cuba|Cubana de Aviacion|Santiago de Cuba  Havana|Antonov|44|39|5|44|39|5|0
1997-07-17|Indonesia|Sempati Air|Bangdung  Jakarta|Fokker|50|45|5|30|25|5|0
1997-07-18|Guinea|Goroka Air Services|Chimbu  Goroka|De Havilland|4|3|1|2|1|1|0
1997-07-29|Nigeria|ADC Airlines|Lagos  Calabar|other|55|49|6|1|0|1|0
1997-07-30|Italy|Air Littoral|Nice  Florence|other|17|14|3|1|0|1|0
1997-08-06|other|Korean Airlines|Seoul  Guam|Boeing|254|231|23|228|206|22|0
1997-08-07|other|Fine Air|Miami  Santo Domingo|McDonnell Douglas|4|1|3|4|1|3|1
1997-08-10|Taiwan|Formosa Airlines|Taipei  Matsu|Dornier|16|14|2|16|14|2|0
1997-08-29|Venezuela|SATENA|San Felipe  Puerto Inirida|Cessna|12|10|2|12|10|2|0
1997-09-03|Cambodia|Vietnam Airlines|Ho Chi Minh City  Phnom Penh|Tupolev|66|60|6|65|59|6|0
1997-09-06|Malaysia|Borneo Airways|Bandar Seri Begawan  Miri|Dornier|10|8|2|10|8|2|0
1997-09-12|other|TMK Air Commuter|Buknavu  Uvira|De Havilland|22|21|1|22|21|1|0
1997-09-13|Namibia|Military  Luftwaffe  Military  USAF|Niamey  Windhoek|Tupolev|33|23|10|33|23|10|0
1997-09-26|Indonesia|Garuda Indonesia Airlines|Jakarta  Medan|Airbus|234|222|12|234|222|12|0
1997-10-08|other|Scenic Airlines|Montrose CO  Page AZ|Cessna|9|8|1|9|8|1|0
1997-10-10|Uruguay|Austral Lineas Aeras Argentina|Posadas  Buenos Aires|McDonnell Douglas|74|69|5|74|69|5|0
1997-10-10|Taiwan|Military  Republic of China Air Force||Lockheed Martin|5|0|5|5|0|5|0
1997-10-12|other|Private||other|1|0|1|1|0|1|0
1997-10-29|Afghanistan|Ariana Afghan Airlines||Yakovlev|26|20|6|2|2|0|0
1997-11-08|other|Hageland Aviation Services|Barrow  Wainwright|Cessna|8|7|1|8|7|1|0
1997-12-05|Russia|Military  Russian Air Force|Irkutsk  Vladivostok|Antonov|23|17|6|23|17|6|44
1997-12-09|Canada|Sowind Air|Winnipeg  Little Grand Rapids|other|17|15|2|4|3|1|0
1997-12-13|Bolivia|STAP|Villamontes  Santa Cruz|other|19|17|2|10|9|1|0
1997-12-15|United Arab Emirates|Tajikistan Airlines|Dushanbe  Sharjah|Tupolev|86|77|9|85|77|8|0
1997-12-17|Greece|Aerosweet Airlines LVOV|Odessa  Thessaloniki|Yakovlev|70|62|8|70|62|8|0
1997-12-19|Indonesia|SilkAir|Jakarta  Hatta  Singapore|Boeing|104|97|7|104|97|7|0
1997-12-20|Greece|Military  Greek Air Force|Search mission|Lockheed Martin|5|0|5|5|0|5|0
1997-12-27|Angola|Renan Airways|Abidjan  Rundu Nambia|Antonov|5|0|5|5|0|5|0
1997-12-28|other|United Air Lines|Tokyo  Honolulu|Boeing|393|374|19|1|1|0|0
1997-12-31|Panama|Parsa|Panama City  Rio Sidra|other|10|9|1|10|9|1|0
1998-01-13|Czech Republic|Aeroservice International|Gomel  Kunovice|other|2|0|2|2|0|2|0
1998-01-13|Pakistan|Military  Ariana Afghan Airlines|Kandahar  Herart|Antonov|51|45|6|51|45|6|0
1998-01-27|Myanmar|Myanmar Airways|Thandwe  Sittwe|Fokker|45|41|4|16|15|1|0
1998-02-02|Philippines|Cebu Pacific Air|Tacloban  Cagayan de Oro|McDonnell Douglas|104|99|5|104|99|5|0
1998-02-03|Italy|Military  US Marine Corps||other|2|0|2|0|0|0|20
1998-02-04|Portugal|Air Luxor|Terceira  Lisbon|Antonov|7|0|7|7|0|7|0
1998-02-05|Spain|Military  Spanish Air Force||other|5|0|5|5|0|5|0
1998-02-12|Sudan|Military  Sudan Air Force||Antonov|57|50|7|27|24|3|0
1998-02-16|Taiwan|China Airlines Taiwan|Denpasar  Taipei|Airbus|196|182|14|196|182|14|7
1998-03-10|Kenya|Air Memphis|Mombasa Kenya  Cairo Egypt|Boeing|6|0|6|6|0|6|0
1998-03-18|Taiwan|Formosa Airlines|Hsinchu  Kao Hsiung|other|13|8|5|13|8|5|0
1998-03-19|Afghanistan|Ariana Afghan Airlines|Dubai  Kandahar  Kabul|Boeing|45|32|13|45|32|13|0
1998-03-22|Philippines|Philippine Air Lines|Manila  Bacolod|Airbus|127|121|6|0|0|0|3
1998-03-28|Peru|Fuerza Area del Peru|Tumbes  Piura|Antonov|55|50|5|22|22|0|1
1998-03-31|Mexico|Linea Area Mexicana de Carga||Convair|4|0|4|2|0|2|0
1998-04-20|Colombia|Air France|Bogota  Quito|Boeing|53|43|10|53|43|10|0
1998-05-05|Peru|Fuerza Area del Peru|Iquitos  Andoas|Boeing|88|81|7|75|69|6|0
1998-05-12|Mauritania|Military  Mauritanian Air Force|Nema  Nouakchott|other|42|35|7|39|32|7|0
1998-05-25|Laos|Military  Lao Peoples Liberation Army Air Force|Vientiane  Xiang Khoang|Yakovlev|26|20|6|26|20|6|0
1998-05-25|India|Air Taxi  US Helicopters Inc|Charlotte NC  Monroe NC|Bell Aircraft Corporation|5|4|1|5|4|1|0
1998-05-26|Mongolia|MIAT  Mongolian Airlines|Erdenet  Moron|Harbin Aircraft Manufacturing Corporation|28|26|2|28|26|2|0
1998-06-18|Canada|Propair|Montreal  Peterborough|other|11|9|2|11|9|2|0
1998-06-25|other|Air Taxi  Ohana Helicopter Tours|Sightseeing|other|6|4|2|6|4|2|0
1998-07-13|United Arab Emirates|ATI Aircompany|Rasal  Nikolaev Ukraine|Ilyushin|8|0|8|8|0|8|0
1998-07-16|Argentina|Alas del Sur|Tucumn  Crdoba|other|3|1|2|3|1|2|0
1998-07-17|Eritrea|Ukraine Aviation Transport Company|Bourgas Bulgaria  Asmara Eritrea|Ilyushin|10|1|9|10|1|9|0
1998-07-23|Mexico|Military  Mexican Air Force|Mexico City  Tuxtla Gutirrez|other|4|0|4|4|0|4|0
1998-07-27|England|Plane Sailing|VPBPS|other|18|14|4|4|2|2|0
1998-07-28|Spain|Swifair|Palma de Mallorca  Barcelona|other|2|0|2|2|0|2|0
1998-07-29|Brazil|Selva Taxi Aero|Tefe  Manaus|other|24|22|2|5|4|1|0
1998-07-30|France|Proteus Air  Private|Lyon  Lorient|Cessna|15|12|3|15|12|3|0
1998-07-30|India|Alliance Airlines|Agathi  Kochi  Thiruvananthapuram|Dornier|6|3|3|6|3|3|2
1998-08-04|Canada|Harbour Air Seaplanes Ltd|Prince Rupert  Kincolith|De Havilland|5|4|1|5|4|1|0
1998-08-11|Angola|Alada||Antonov|13|6|7|1|0|1|0
1998-08-19|New Zealand|Vincent Aviation|Stewart Island  Invercargill|Cessna|10|9|1|5|4|1|0
1998-08-21|Nepal|Lumbini Airways|Jomsom  Pokhara|De Havilland|18|15|3|18|15|3|0
1998-08-24|South Africa|Speed Service Couriers|Pretoria  Durban|other|2|0|2|1|0|1|0
1998-08-24|Myanmar|Myanmar Airways|Rangoon  Tachilek|Fokker|44|40|4|44|40|4|0
1998-08-29|Ecuador|Cubana de Aviacion|Quito  Guayaquil  Havana|Tupolev|91|77|14|70|56|14|10
1998-09-02|Canada|Swissair|New York City  Geneva|McDonnell Douglas|229|215|14|229|215|14|0
1998-09-02|Angola|Permaviatrans||Antonov|24|20|4|24|20|4|0
1998-09-09|other|Rusts Flying Service Inc|Anchorage AK  Hoholitna River AK|De Havilland|5|4|1|5|4|1|0
1998-09-10|Pakistan|Military  Pakistan Air Force||Lockheed Martin|5|0|5|5|0|5|0
1998-09-25|other|Paukn Air|Malaga  Melilla|Piaggio Aerospace|38|34|4|38|34|4|0
1998-09-28|other|Cabo Verde Airlines|Sao Nicolau  Praia|De Havilland|22|20|2|1|1|0|0
1998-09-29|Sri Lanka|Lionair|Jaffna  Colombo|Antonov|55|48|7|55|48|7|0
1998-10-02|Venezuela|Servivensa|Sighteeing|McDonnell Douglas|27|24|3|1|0|1|0
1998-10-10|Congo|Congo Airline|Kindu  Kinshasa|Boeing|41|38|3|41|38|3|0
1998-10-21|Armenia|Ararat Avia|Yerevan  Krasnodar|Yakovlev|37|33|4|0|0|0|4
1998-10-25|Uganda|TanaMana Aviation|Entebbe  Kasese|other|11|10|1|4|3|1|0
1998-11-01|Guatemala|Living Water Teaching Ministries Charter|Plaa Grande  Quetzaltenango|McDonnell Douglas|18|16|2|11|9|2|0
1998-11-11|Russia|Sakha Airlines|Krasnoyarsk  Mirny|Antonov|13|7|6|13|7|6|0
1998-11-21|other|Private|Brunswick GA  Annapolis MD|other|1|0|1|1|0|1|0
1998-12-07|Canada|Air Satellite|PointLebel  Rimouski|other|10|8|2|7|6|1|0
1998-12-11|Thailand|Thai Airways|Bangkok  Surat Thani|Airbus|146|132|14|102|91|11|0
1998-12-14|Angola|Khors Aircompany||Antonov|11|6|5|11|6|5|0
1998-12-17|Angola|Zanex|Luanda  Saurimo|Antonov|10|2|8|1|0|0|0
1998-12-22|Colombia|SELVA|Bogot  Medelln|Antonov|5|2|3|5|2|3|0
1998-12-26|Angola|Transafrik|Huambo  Saurimo|Lockheed Martin|14|10|4|14|10|4|0
1999-01-02|Angola|Transafrik  United Nations Charter|Huambo  Luanda|Lockheed Martin|9|5|4|9|5|4|0
1999-01-12|England|Channel Express|London  Guernsey|Fokker|2|0|2|2|0|2|0
1999-01-13|Germany|Military  German Air National Guard|Refueling|Boeing|4|0|4|4|0|4|0
1999-01-13|Canada|Kelowna Flightcraft Air Charter|Vancouver  Victoria|McDonnell Douglas|2|0|2|2|0|2|0
1999-01-16|Australia|Uzu Air|Horn Island  Coconut Island|other|4|3|1|3|2|1|0
1999-01-21|Nicaragua|Fuerza Area Nicaragua|Managua  Bluefields|Antonov|28|21|7|28|21|7|0
1999-02-02|Angola|Savannair|Luanda  Lucapa|Antonov|14|10|4|14|10|4|13
1999-02-03|Guinea|Airlink|Hoskins  Kandrian|other|11|10|1|11|10|1|0
1999-02-08|Congo|Air Karibu|Kinshasa  Mbandaka|Lockheed Martin|7|0|7|7|0|7|0
1999-02-24|China|China Southwest Airlines|Chengdu  Wenzhou|Tupolev|61|50|11|61|50|11|0
1999-02-25|Italy|Minerva Airlines|Cagliar  Genoa|Dornier|31|27|4|4|3|1|0
1999-03-07|India|Military  Indian Air Force|Gwalior   Pokhran  New Delhi|Antonov|19|15|4|19|15|4|3
1999-03-18|Colombia|ALIANSA Colombia|Cucuta  El Yopal|McDonnell Douglas|8|5|3|8|5|3|8
1999-03-19|Canada|Provincial Airlines|Goose Bay  Davis Inlet|De Havilland|2|0|2|1|0|1|0
1999-04-07|Brazil|Manac Txi Areo|Training|other|5|0|5|5|0|5|0
1999-04-07|Turkey|Turkish Airlines THY|Adana  Ciddah|Boeing|6|0|6|6|0|6|0
1999-04-08|Colombia|Aerotaca|Bucaramanga  Malaga|De Havilland|5|3|2|5|3|2|0
1999-04-15|China|Korean Air|Shanghi China  Seoul Korea|McDonnell Douglas|3|0|3|3|0|3|0
1999-05-08|Vanuatu|Vanair|Esprita Santo  Port Vila|De Havilland|12|11|1|7|6|1|0
1999-05-24|Malaysia|Military  Malaysian Air Force|Training|De Havilland|5|0|5|5|0|5|0
1999-05-29|Kenya|Malindi Air Services|Ol Kiombo  Mara Sika AS|other|2|0|2|2|0|2|0
1999-06-01|other|American Airlines|DallasFort Worth  Little Rock|McDonnell Douglas|145|139|6|11|10|1|0
1999-06-03|Sudan|Military  Sudan Air Force|Kassala  Khartoum|Antonov|50|44|6|50|44|6|0
1999-06-09|Philippines|Pacific Airways||other|1|0|1|1|0|1|0
1999-06-09|other|Air Taxi  Coastal Helicopters Inc|Sightseeing|other|7|6|1|7|6|1|0
1999-06-17|Guinea|Airlink|Nadzab  Goroka|other|17|15|2|17|15|2|0
1999-06-25|Canada|Blue Water Aviation Services|Test flight|De Havilland|2|0|2|1|0|1|0
1999-07-01|Angola|Savanair|Huambo  Luanda|Antonov|5|0|5|1|0|1|0
1999-07-02|Myanmar|Myanmar Airways|Yangon  Sittwe|Fokker|8|4|4|8|4|4|0
1999-07-04|Colombia|LANC Colombia|Villavicencio  Mitu|McDonnell Douglas|18|12|6|5|5|0|0
1999-07-07|Nepal|Lufthansa Cargo Airlines|Kathmandu  New Delhi|Boeing|5|0|5|5|0|5|0
1999-07-09|Mexico|Aero Jet Express|Los Mochis  Toluca|Hawker|4|2|2|4|2|2|0
1999-07-16|other|Private|Fairfield NJ  Marthas Vineyard MA|Piper Aircraft|3|2|1|3|2|1|0
1999-07-23|Japan|All Nippon Airways|Tokyo Japan  Chitose Japan|Boeing|517|503|14|1|0|1|0
1999-07-23|Colombia|Military  US Army||De Havilland|7|0|7|7|0|7|0
1999-07-24|Fiji|Air Fiji|Nausori  Nadi|other|17|15|2|17|15|2|0
1999-08-07|other|TACVCabo Verde Airlines|Sao Vicente  Santo Antao|Dornier|18|16|2|18|16|2|0
1999-08-22|China|China Airlines Taiwan|Bangkok  Hong Kong|McDonnell Douglas|315|300|15|3|3|0|0
1999-08-24|Taiwan|Uni Air|Taipei  Hualian|McDonnell Douglas|96|90|6|1|1|0|0
1999-08-26|Uzbekistan|Uzbekistan Airways|Tashkent  Turtkul|Yakovlev|33|29|4|2|2|0|0
1999-08-31|Argentina|LAPA Lineas Aereas Privadas Argentinas|Buenos Aires  Cordoba|Boeing|103|98|5|63|60|3|2
1999-09-05|Nepal|Necon Air|Pokhara  Kathmandu|Hawker|15|10|5|15|10|5|0
1999-09-14|Spain|Britannia Airways|Cardiff Wales UK  Girona Spain|Boeing|245|236|9|1|1|0|0
1999-09-14|Oman|Greek Government|Athens  Bucharest|other|13|10|3|7|7|0|0
1999-09-14|Brazil|Norte Jet Txi Areo|Belem  Monte Dourado|other|2|0|2|2|0|2|0
1999-09-17|Mexico|Military  Mexican Air Force|Test flight|Lockheed Martin|5|0|5|5|0|5|0
1999-10-02|Saudi Arabia|Aramco Associated Company||Bell Aircraft Corporation|20|18|2|12|10|2|0
1999-10-24|Venezuela|Military  Venezuelan Army|La Carlota  Acarigua|other|6|3|3|6|3|3|0
1999-10-25|other|Private charter|Orlando FL  Dallas TX|other|6|4|2|6|4|2|0
1999-10-31|other|EgyptAir|New York City  Cairo|Boeing|217|202|15|217|202|15|0
1999-11-09|Mexico|TAESA|Uruapan  Mexico City|McDonnell Douglas|18|13|5|18|13|5|0
1999-11-12|other|Si Fly  UN charter|Rome  Pristina|other|24|21|3|24|21|3|0
1999-12-05|Russia|Tashkent Aircraft Production Corporation|Moscow Russia  Tashkent Uzbekistan|Ilyushin|7|0|7|5|0|5|0
1999-12-07|Philippines|Asian Spirit|Manila  Cauayan|other|17|15|2|17|15|2|0
1999-12-10|Kuwait|Military  US Air Force|Kuwait  IA  KuwaitAhmed Aljaber AB|Lockheed Martin|94|86|8|3|3|0|0
1999-12-11|Portugal|SATA|Ponta Delgada  Horta|Piaggio Aerospace|35|31|4|35|31|4|0
1999-12-21|Guatemala|Cubana de Aviacon|Havana  Guatemala City|McDonnell Douglas|314|296|18|16|8|8|2
1999-12-22|United Kingdom|Korean Air|London England  Milan Italy|Boeing|4|0|4|4|0|4|0
1999-12-24|Afghanistan|Indian Airlines|Kathmandu  New Delhi|Airbus|189|174|15|1|0|1|0
1999-12-25|Venezuela|Cubana de Aviacion|Havana  Valencia|Yakovlev|22|12|10|22|12|10|0
1999-12-25|Nepal|Skyline Airways|Simara  Kathmandu|De Havilland|10|7|3|10|7|3|0
1999-12-29|Turkey|Ecuato Guineana de Aviacion|Kiev Russia  Tehran Iran|Antonov|6|4|2|6|4|2|0
2000-01-05|Nigeria|Skypower Express Airways|Lagos  Abuja|other|16|13|3|1|1|0|1
2000-01-10|Switzerland|Crossair|Zrich  Dresden|Saab|10|7|3|10|7|3|0
2000-01-13|Libya|Avisto|Tripoli IAP  Marsa elBrega|other|41|38|3|22|21|1|0
2000-01-15|Costa Rica|TACA|San Jose  Tortuguero|other|20|17|3|5|4|1|0
2000-01-30|Ivory Coast|Kenya Airways|Abidjan  Lagos|other|179|169|10|169|159|10|0
2000-01-31|other|Alaska Airlines|Puerto Vallarta  San Francisco|McDonnell Douglas|88|83|5|88|83|5|0
2000-02-02|Iran|Military  Islamic Republic of Iran Air Force|Training|Lockheed Martin|8|0|0|8|0|0|0
2000-02-16|other|Emery Worldwide|Sacramento CA  Dayton OH|McDonnell Douglas|3|0|3|3|0|3|0
2000-03-05|other|Southwest Airlines|Las Vegas  Burbank|Boeing|142|137|5|0|0|0|0
2000-03-09|Russia|Vologodskiye Airlines|Moscow  Kiev|Yakovlev|9|4|5|9|4|5|0
2000-03-17|Panama|Aeroperlas|Panama City  Puerto Obaldia|De Havilland|10|8|2|10|8|2|0
2000-03-17|Canada|Points North Air Services|Points North Landing SK  Ennadai Lake|McDonnell Douglas|2|0|2|2|0|2|0
2000-03-22|Spain|Military  Ejrcito del Aire|Sevilla  Herreira|other|7|0|7|7|0|7|0
2000-03-24|Iran|Sky Cabs|Bangkok  Colombo|Antonov|8|0|8|6|0|6|2
2000-03-25|Angola|Uralex|Huambo  Luanda|Antonov|33|29|4|3|3|0|0
2000-03-30|Sri Lanka|Military  Sri Lankan Air Force|JaffnaPalaly AFB  Anuradhapura AFB|Antonov|40|36|4|40|36|4|0
2000-04-05|other|Bankair|OpaLocka  Marianna|other|3|0|3|3|0|3|0
2000-04-19|Philippines|Air Philippines|Manila  Davao|Boeing|131|124|7|131|124|7|0
2000-04-19|Congo|Military  Centrafricain Airlines|Pepa Congo  Kigali Rwanda|Antonov|24|20|4|24|20|4|0
2000-04-29|Guinea|North Coast Aviation||other|4|1|3|4|1|3|0
2000-05-02|France|Northern Executive Aviation||other|5|3|2|2|0|2|0
2000-05-03|Guyana|Trans Guyana Airways||other|1|0|1|1|0|1|0
2000-05-10|other|Price Aircraft Company|Kahului  Hoolehua|other|6|4|2|6|4|2|0
2000-05-17|Gabon|Avirex|Libreville  Moanda|Beechcraft|10|8|2|3|2|1|0
2000-05-21|other|Executive Airlines|Atlantic City  WilkesBarre|other|19|17|2|19|17|2|0
2000-05-25|Philippines|Philippine Air Lines|Davao  Manila|Airbus|298|284|14|1|1|0|0
2000-05-31|Australia|Whyalla Airlines|Adelaide  Whyalla|Piper Aircraft|8|1|7|8|1|7|0
2000-06-05|Ghana|Ghana Airlink|Tamale  Accra|Fokker|52|48|4|7|7|0|0
2000-06-22|China|Wuhan Airlines|Enshi  Wuhan|other|44|40|4|44|40|4|7
2000-06-23|other|Universal Jet Aviation|Boca Raton  Fort Pierce|other|3|1|2|3|1|2|0
2000-06-27|Japan|Military  Japanese Air SelfDefence Force|Training|Kawasaki Heavy Industries|5|0|5|5|0|5|0
2000-07-02|Philippines|Military  Philippine Air Force|Cagayancillo  Puerto Princesa|other|15|11|4|14|10|4|0
2000-07-08|Mexico|Aerocaribe|Tuxtla Gutierrez  Villahermosa|Piaggio Aerospace|19|17|2|19|17|2|0
2000-07-09|Colombia|CORAL Colombia|Villavicencio  Mitu|other|19|15|4|13|9|4|0
2000-07-13|other|Win Win Aviation|Hinckley IL  Louisburg NC|De Havilland|3|2|1|1|0|1|0
2000-07-17|India|Indian AirlinesAlliance Airlines|Calcutta  Patna  Lucknow  New Delhi|Boeing|58|52|6|55|49|6|5
2000-07-19|other|Airwave Transport|Moncton  Montreal|Northrop Grumman|2|0|2|2|0|2|0
2000-07-20|Bahamas|Allied Air Freight|Nassau  Freeport|McDonnell Douglas|2|0|2|2|0|2|0
2000-07-21|other|Blue Hawaiian Helicopters|Sight seeing|other|7|6|1|7|6|1|0
2000-07-25|France|Air France|Paris  New York City|other|109|100|9|109|100|9|4
2000-07-26|Jordan|Military  Royal Jordanian Air Force||Lockheed Martin|13|0|0|13|0|0|0
2000-07-27|Nepal|Royal Nepal Airlines|Bajhang  Dhangadhi|De Havilland|25|22|3|25|22|3|0
2000-08-02|Brazil|Air taxi  Lider Air Taxi|Cubatao  Navegantes|Sikorsky Aircraft Corporation|6|5|1|6|5|1|0
2000-08-06|Chile|Military  Fuerza Area de Chile|Santiago  Coihaique|other|14|10|4|14|10|4|0
2000-08-09|other|Patuxent Airways  Private|Lakehurst NY  Patuxent River MD|Piper Aircraft|11|8|3|11|8|3|0
2000-08-12|Congo|Staer Air|Kinshasa  Tshikapa|Antonov|27|21|6|27|21|6|0
2000-08-23|Bahrain|Gulf Air|Cairo  Manama|Airbus|143|135|8|143|135|8|0
2000-09-02|Colombia|Military  Fuerza Area Colombiana||McDonnell Douglas|7|0|7|7|0|7|0
2000-09-04|Australia|Charter  Central Air|Perth  |Beechcraft|8|7|1|8|7|1|0
2000-09-16|Sri Lanka|Military  Sri Lanka Air Force|Colombo  Kalmunai|other|14|12|2|14|12|2|0
2000-10-06|Mexico|Aeromexico|Mexico City  Reynosa  Matamoros|McDonnell Douglas|88|83|5|0|0|0|4
2000-10-08|Canada|Summit Air Charters|Kuglluktuk  Yellowknife|other|3|1|2|3|1|2|0
2000-10-10|other|Bombardier Aerospace|Test flight|other|3|0|3|2|0|2|0
2000-10-16|other|Private|St Louis  New Madrid|Cessna|3|2|1|3|2|1|0
2000-10-19|Laos|Lao Aviation|Vientiane  Sam Neua|Harbin Aircraft Manufacturing Corporation|17|15|2|8|8|0|0
2000-10-25|United States|Military  Russian Air Force|Moscow  Batumi|Ilyushin|86|75|11|86|75|11|0
2000-10-31|Taiwan|Singapore Airlines|Taipei  Los Angeles|Boeing|179|159|20|83|79|4|0
2000-10-31|Angola|AcaAncargo|Saurimo  Luanda|Antonov|44|39|5|44|39|5|0
2000-11-07|Congo|Malu Aviation||Antonov|11|5|6|2|1|1|0
2000-11-09|India|Superior Aviation|Fort Wayne IN  Milwaukee WI|other|1|0|1|1|0|1|0
2000-11-15|Angola|Asa Pesada|Luanda  Namibe|Antonov|57|52|5|57|52|5|0
2000-11-20|other|American Airlines|Miami FL  Port au Prince|Airbus|114|105|9|1|0|1|0
2000-12-11|other|Servicio Aereo Manchupo|Cashaschanes  Sumacal|Cessna|6|5|1|6|5|1|0
2001-01-04|China|Military  Peoples Liberation Army|Training|other|16|0|16|16|0|16|6
2001-01-08|Indonesia|Military  Tentara Nasional Indonesia Navy|Timika  Jayapura|other|9|0|9|9|0|9|0
2001-01-23|other|Majestic Air Cargo||McDonnell Douglas|2|0|2|2|0|2|0
2001-01-25|Venezuela|Rutaca Airlines|Canaina  Ciudad Bolivar  Por La Mar|McDonnell Douglas|24|20|4|24|20|4|0
2001-01-27|other|North Bay Charter|Broomfield CO  Stillwater OK|other|10|8|2|10|8|2|0
2001-01-31|Colombia|Lineas Aereas Suramericanas|El Yopal  Mitu|Sud Aviation|6|3|3|3|2|1|0
2001-02-08|Germany|EAS Aeroservizi|Nurnberg  Rome Italy|other|3|1|2|3|1|2|0
2001-02-08|other|Northern Illinois Flight Center|Chicago  Beaver Island|other|6|4|2|2|0|2|0
2001-02-10|Suriname|Gum Air Charter|Paramaribo  Jakobkondre|other|10|9|1|10|9|1|0
2001-02-27|Scotland|Loganair|Edinburgh  Belfast|other|2|0|2|2|0|2|0
2001-03-03|United States|Military  Florida Army National Guard|Fort Walton Beach Fl  Oceana Naval Air Station VA|Short Brothers|21|18|3|21|18|3|0
2001-03-03|Thailand|Thai Airways|Bangkok  Chiang Mai|Boeing|5|0|5|1|0|1|0
2001-03-15|Saudi Arabia|Vnukovo Airlines|Istanbul  Moscow|Tupolev|174|162|12|3|2|1|0
2001-03-24|other|Air Caraibes|St Maarten  St Barthlmy|De Havilland|19|17|2|19|17|2|1
2001-03-26|Indonesia|Merpati Nusantara Airlines|Training|Fokker|3|0|3|3|0|3|0
2001-03-29|other|Jetwingsco Inc  Private Charter|Los Angeles  Aspen|other|18|15|3|18|15|3|0
2001-04-04|Sudan|Military  Sudan Air Force|Adar Yeil  Khartoum|Antonov|30|0|0|14|0|0|0
2001-04-07|Vietnam|SFC Vietnam  Charter  Full Account|Vinh  Dong Hoi  Hue|other|16|13|3|16|13|3|0
2001-04-28|Argentina|Private  Techint  group|San Fernando  El Calafate|Cessna|10|8|2|10|8|2|0
2001-05-16|Turkey|Military  Turkish Air Force|Diyarbakir  Ankara|other|34|28|6|34|28|6|0
2001-05-17|Iran|Faraz Qeshm Airlines|Tehran  Gorgan|Yakovlev|30|25|5|30|25|5|0
2001-05-17|Argentina|Fuerza Area Argentina|Mendoza  Parana|Fokker|5|0|5|5|0|5|0
2001-05-22|Russia|Military  Russian Air Force|Rzhevsk  Morsansk|Antonov|7|0|7|7|0|7|0
2001-06-15|Indonesia|Manunggal Air|Jayapura  Wamena|other|19|16|3|1|1|0|0
2001-07-04|Russia|Vladivostokavia|Yekaterinburg  Irkutsk  Vladivostok|Tupolev|145|136|9|145|136|9|0
2001-07-05|South Korea|Private   Daewoo Shipbuilding|Jinhae  Ockpo|Sikorsky Aircraft Corporation|12|9|3|8|7|1|0
2001-07-12|Venezuela|Private  Overtec Company|Puerto Cabello  Caracas|Antonov|13|10|3|13|10|3|0
2001-07-14|Russia|Russ Air Transport Company|Moscow  Norilsk|Ilyushin|10|0|10|10|0|10|0
2001-08-05|Iceland|Naske Air|Reykjavk Iceland  Narsarsua Greenland|other|3|1|2|3|1|2|0
2001-08-10|other|Papillon Grand Canyon Helicopters of Las Vegas|Grand Canyon NP  Las Vegas|other|7|6|1|6|5|1|0
2001-08-23|Congo|Victoria Airlines|Kama  Kapmene|Antonov|11|9|2|4|2|2|0
2001-08-24|other|Ameristar Jet Charter|Ithaca NY  Jackson MI|other|2|0|2|2|0|2|0
2001-08-24|other|Air Transat|Toronto  Lisbon|Airbus|304|291|13|0|0|0|0
2001-08-29|Spain|Binter Mediterrneo|Melilla  Mlaga|other|47|44|3|4|3|1|0
2001-09-11|other|American Airlines|Washington DC  Los Angeles|Boeing|64|58|6|64|58|6|125
2001-09-11|other|American Airlines|Boston  Los Angeles|Boeing|92|81|11|92|81|11|2750
2001-09-11|other|United Air Lines|Boston  Los Angeles|Boeing|65|56|9|65|56|9|2750
2001-09-11|other|United Air Lines|Newark  San Francisco|Boeing|44|37|7|44|37|7|0
2001-09-12|Mexico|Aero Ferinco Charter|Chichen Itza  Cozumel|other|19|17|2|19|17|2|0
2001-09-15|Brazil|TAM Brazil|Recife   Sao Paulo|Fokker|82|77|5|1|1|0|0
2001-09-18|Guatemala|Atlantic Airlines|Guatemala City  San Pedro Sula Honduras|other|13|11|2|9|8|1|0
2001-10-04|Russia|Sibir Airlines|Tel Aviv   Novosibirsk Russia|Tupolev|78|66|12|78|66|12|0
2001-10-08|Canada|Air Saint Maurice Inc|Iyachisakus Lake  Mollet Lake|De Havilland|7|6|1|3|2|1|0
